name,pressure_Pa_from_file2,propane_Henry_from_file2,|Qst(propane)|_from_file2,N2_1,N2_4,N2_18,N2_75,N2_316,N2_1334,N2_5623,N2_23714,N2_100000,Ar_0.001,Ar_0.01,Ar_0.1,Ar_1.0,Ar_10.0,Ar_100.0,Ar_1000.0,Ar_2000.0,Ar_4000.0,Ar_6000.0,Ar_8000.0,Ar_10000.0,Ar_12000.0,Ar_14000.0,Ar_16000.0,Ar_18000.0,Ar_20000.0,Ar_24000.0,Ar_28000.0,Ar_30000.0,Ar_32000.0,Ar_36000.0,Ar_40000.0,Ar_50000.0,Ar_60000.0,Ar_70000.0,Ar_80000.0,Ar_90000.0,Ar_100000.0,pld,lcd,surface_area_m2cm3,surface_area_m2g,void_fraction,length_a,length_b,length_c,angle_alpha,angle_beta,angle_gamma
GOQSIQ_clean-(id_176975),4000000,0.00670094,36.09777322,123.839,157.322,210.205,240.26,256.617,269.721,281.797,287.461,296.006,1.87637,11.3144,32.1956,86.1626,152.184,266.849,321.101,334.339,343.301,351.75,353.738,363.201,357.603,361.623,362.155,366.446,364.547,366.314,367.301,368.589,368.556,370.689,370.474,372.646,373.037,376.482,376.585,378.751,376.435,6.04263,8.1775,1638.23,1629.55,0.6412,9.5161,30.1575,45.9367,90,90,90
GOQWOY_clean-(id_176977),4000000,0.000760416,22.81910659,52.5973,117.099,397.279,474.845,511.408,529.453,538.674,554.525,566.905,0.0121968,0.130346,1.37516,12.4361,68.064,523.656,594.695,613.639,618.25,627.928,635.318,633.641,638.271,640.843,646.462,643.988,645.2,650.673,651.586,654.135,654.637,654.983,653.268,659.034,654.729,660.458,660.433,663.994,663.04,6.88549,8.51298,2084.03,2664.84,0.7176,15.216,15.216,18.65,90,90,120
GOQXAN_clean-(id_176978),4000000,0.00767783,31.1920502,151.647,161.05,176.654,184.112,189.97,192.326,200.737,206.913,208.283,2.48733,28.2128,136.316,157.3,188.657,213.015,218.378,218.547,218.769,218.554,218.62,218.872,218.53,219.155,219.494,219.069,219.973,218.825,218.963,219.128,219.445,219.327,219.968,221.025,222.142,221.639,220.224,222.657,222.04,5.8492,6.22843,1398.1,1052.24,0.556,6.1983,15.007,16.5317,90,90,90
GORQAF_clean-(id_176980),4000000,2.80E-05,14.43786662,0.0575248,0.231624,1.07855,4.63234,25.6095,233.244,262.34,275.877,286.897,0,0,0.00159406,0.017396,0.165921,1.68541,21.5872,81.6628,242.973,261.482,270.819,277.014,282.002,285.216,287.371,290.291,292.636,297.567,299.393,301.425,302.933,305.299,309.071,311.887,317.021,320.297,319.909,321.492,322.538,5.09275,6.72825,2875.75,2492.42,0.7648,8.116,8.116,14.721,90,90,90
GORWUF_clean-(id_176981),4000000,0.0987475,36.307133,326.568,340.121,358.026,371.351,379.086,382.143,383.372,383.661,383.654,98.8023,302.834,334.499,366.884,382.787,393.313,419.535,428.103,430.28,437.501,439.322,444.01,442.077,449.608,450.968,450.57,452.924,452.565,452.217,453.893,454.613,456.632,454.888,456.334,460.165,462.003,459.783,460.549,460.942,7.09541,8.33661,1666.91,1719.54,0.6516,11.108,11.108,8.1107,90,90,90
GOSBOH_clean-(id_176982),4000000,0.000201387,19.32906258,112.764,198.449,313.625,348.819,382.363,408.724,429.588,452.634,460.216,0.0521448,0.528696,5.24176,52.6862,128.159,363.607,476.317,485.927,493.959,499.513,500.84,507.628,509.111,510.933,513.81,516.183,514.932,514.609,518.26,519.68,519.808,519.468,522.893,524.867,523.487,527.69,525.688,527.756,526.792,8.95436,10.3712,1611.54,2047.69,0.6654,14.174,15.4556,15.4556,68.9104,72.2001,107.8
GOSDEZ_clean-(id_176983),4000000,0.00140534,26.09333195,188.858,241.136,271.605,285.807,295.312,307.871,321.063,326.628,336.493,0.292849,2.81058,19.4069,74.16,237.366,321.729,376.173,385.978,400.042,405.811,410.087,412.782,412.498,417.402,416.343,415.454,417.032,414.045,419.116,421.352,422.467,422.121,424.127,425.557,424.091,425.517,423.698,427.462,427.216,5.75735,8.09273,1834.02,1857.87,0.6214,15.8555,28.677,21.4018,90,90,90
GOSDID_clean-(id_176984),4000000,0.00470072,33.98280074,173.809,192.809,204.927,218.072,232.356,243.693,247.947,250.637,254.923,2.29357,13.6842,52.4886,125.987,202.375,253.071,288.555,290.851,294.994,296.859,296.811,299.162,297.607,298.606,297.685,300.07,301.165,300.129,299.746,299.173,301.633,301.537,300.747,306.889,310.986,309.755,308.712,304.98,305.577,4.59261,7.82021,1472.28,1377.47,0.5676,15.8225,16.8196,28.476,96.7,100.221,109.597
GOSKEG_clean-(id_176985),4000000,0.0260809,35.81758432,232.31,267.981,281.592,303.317,310.553,313.422,321.137,329.096,333.91,2.95732,26.2568,92.522,168.056,294.149,342.661,367.57,373.046,373.233,377.674,378.72,382.823,379.922,382.074,381.534,381.344,382.127,388.576,386.134,387.103,388.726,389.496,387.681,389.623,394.53,392.25,393.499,391.87,393.917,5.21425,7.10002,1756.1,1861.87,0.6182,10.117,29.539,29.556,91.446,93.321,91.615
GOTNEK_clean-(id_176988),4000000,0.0191934,45.93091691,169.995,197.131,215.346,224.888,229.864,235.125,238.551,240.087,244.693,30.6482,46.5181,60.6616,99.8094,225.072,247.834,256.071,261.507,263.495,263.934,265.959,269.389,270.217,268.301,268.86,269.824,275.237,278.086,277.246,276.081,275.093,272.264,275.967,277.703,275.778,278.765,280.794,281.095,280.175,5.17244,6.68492,1342.18,1153.1,0.5428,19.1237,14.4603,30.6247,90,90,90
GOVHOQ_clean-(id_176989),4000000,0.000933219,33.91016661,24.9127,27.1383,29.3865,29.9486,31.9086,33.5703,36.0245,36.9724,38.632,0.0494478,0.497925,6.90298,24.9859,32.91,39.2746,40.4243,40.5554,40.5301,40.5089,40.5587,40.5587,40.5587,40.5091,40.5534,40.5587,40.5587,40.5587,40.5587,40.5587,40.5587,40.5587,40.5587,40.537,40.5587,40.5587,40.5536,40.5587,40.5587,4.57892,5.0786,403.599,191.957,0.3698,5.1242,25.0641,27.1877,90,90.94,90
GOVXIA_clean-(id_176991),4000000,0.0153439,33.89525748,160.265,163.127,165.677,168.351,169.427,171.132,174.221,176.299,179.056,4.70691,20.699,100.69,162.335,179.716,186.376,187.328,188.062,188.587,188.927,190.366,190.907,193.816,195.443,194.574,192.371,193.774,195.424,195.049,200.856,199.256,201.373,204.275,206.109,202.248,204.694,202.795,203.847,203.228,5.28318,6.67259,1107.96,971.384,0.4988,13.6257,25.2675,16.8185,90,105.815,90
GOZNAM_clean-(id_177005),4000000,0.00021583,22.85646992,135.111,196.784,263.156,293.875,309.852,322.734,333.229,342.85,350.6,0.0694453,0.7624,7.15192,53.0031,165.715,319.623,376.394,383.241,387.439,391.342,395.283,395.177,395.679,397.818,397.499,397.694,398.227,400.102,401.729,401.948,402.325,403.155,401.791,404.39,406.07,406.58,408.609,407.87,406.737,4.60575,6.30239,2117.8,2133.98,0.6346,12.6227,13.8253,32.699,85.5877,80.2979,62.8381
GOZNEQ_clean-(id_177006),4000000,0.000187385,22.82336894,143.298,227.555,274.612,293.589,313.678,326.254,337.838,342.858,346.794,0.0384837,0.380358,3.80889,34.4237,187.109,317.482,356.869,368.521,376.281,387.687,389.591,398.261,400.673,403.911,407.312,408.015,407.132,412.759,413.878,413.158,412.854,415.668,414.183,415.925,415.166,419.616,417.695,421.6,423.083,4.27883,6.09971,2272.9,2399.59,0.644,10.6761,16.1012,18.0131,103.521,106.261,108.668
GUANZS_clean-(id_177007),4000000,0.000750193,27.52567779,3.43185,15.9293,126.01,176.868,189.405,196.271,200.531,206.85,209.395,0.000564104,0.00644691,0.0500441,0.533079,5.71671,132.08,200.808,205.939,211.128,215.26,218.639,219.837,220.282,222.481,222.806,222.168,224.573,224.838,224.437,225.324,226.587,225.59,228.606,227.892,230.358,229.791,229.185,230.862,232.042,4.04623,5.10287,2066.97,1570.09,0.6518,9.515,9.515,14.351,90,90,90
GUBBAG_clean-(id_177008),4000000,4.00E-05,18.45698941,3.50158,13.369,51.9674,119.346,173.264,200.234,210.504,216.311,222.662,0.000447849,0.0061206,0.0569141,0.571492,5.7575,49.189,181.452,199.531,212.171,217.05,223.986,227.179,232.405,236.382,241.22,245.439,246.652,251.4,257.95,258.811,261.239,263.423,266.908,273.394,274.651,277.928,280.066,278.308,278.341,4.47662,6.17269,1864.63,1482.53,0.6658,8.166,22.154,18.475,90,98.7,90
GUBKUL_clean-(id_177009),4000000,4.95E-05,17.37180896,32.484,39.0288,86.7282,170.518,188.693,199.927,204.292,208.865,213.038,5.91657,21.5422,29.1603,31.0127,40.9655,135.375,210.167,216.032,222.154,226.138,227.465,228.666,233.984,235.489,233.89,238.427,238.844,239.088,239.986,242.764,242.229,242.36,244.309,246.434,250.817,252.818,250.111,251.953,251.18,8.58193,8.78437,1300.1,786.066,0.597,13.4109,16.2568,27.9028,90,98.984,90
GUBVUU_clean-(id_177011),4000000,0.004005,30.35818456,260.971,278.193,291.028,297.517,310.66,334.92,347.307,352.441,358.264,0.808642,8.07651,89.8257,272.531,349.622,362.45,367.095,371.17,372.561,374.288,378.403,380.672,379.659,384.526,386.921,386.952,385.848,388.45,389.43,386.621,387.461,393.019,393.007,394.786,395.387,400.959,401.415,401.611,402.037,4.18996,6.86464,1654.01,1776.62,0.6014,10.798,15.8375,15.8375,94.8089,103.458,103.458
GUBZAF_clean-(id_177012),4000000,0.000590146,23.69665903,249.943,259.948,265.233,267.097,267.858,268.571,268.78,277.844,282.407,0.249468,2.48226,34.1191,229.79,257.397,279.232,319.179,323.653,329.065,330.951,331.988,331.402,332.175,334.173,333.584,334.047,335.065,337.327,338.382,338.007,340.463,342.021,343.144,347.74,344.034,347.895,354.157,351.136,351.919,3.92126,8.48171,1361.54,1527.95,0.6076,11.34,15.77,22.9,90,97.98,90
GUCJAQ_clean-(id_177014),4000000,0.0326487,41.1060664,100.798,107.122,114.174,121.319,128.276,131.181,133.805,137.176,140.595,2.11881,15.1537,46.2814,83.0214,117.029,136.729,146.246,152.003,155.541,156.639,157.836,159.69,160.401,162.957,162.269,164.015,164.902,162.454,164.116,165.08,164.685,168.53,171.343,170.293,171.68,174.829,170.494,172.045,172.923,4.68972,5.76197,1221.31,946.616,0.4888,22.8823,18.4474,9.6823,90,95.477,90
GUDJOG_clean-(id_177015),4000000,0.0168027,33.9873253,221.511,251.617,273.751,289.94,298.216,301.81,306.416,313.087,318.382,0.13741,1.42267,15.6839,162.238,271.925,307.004,328.863,337.413,342.659,342.874,344.348,344.193,342.658,346.575,349.416,347.36,347.056,348.465,350.654,348.627,351.963,352.396,349.977,351.725,351.512,355.46,353.567,352.048,350.988,4.9879,7.68451,1922.96,1916.01,0.6122,32.599,8.8449,34.246,90,116.457,90
GUFBOA_clean-(id_177016),4000000,0.0746441,42.00696884,77.4183,83.033,87.0736,87.5867,88.5037,88.5595,89.8357,92.9656,100.059,10.2619,40.958,63.0613,83.5744,93.5249,100.382,107.86,110.111,111.31,112.946,113.341,113.646,113.498,113.987,113.758,114.448,113.717,114.774,113.262,114.417,113.912,114.432,114.785,114.996,116.161,115.995,116.182,116.735,116.612,4.04124,5.81423,665.654,489.672,0.4506,9.005,12.573,19.675,82.313,79.259,86.749
GUFBUG_clean-(id_177017),4000000,0.163121,41.42450593,150.969,158.558,164.513,166.024,168.139,171.586,173.517,174.866,175.895,13.8537,41.5352,118.828,152.431,173.319,185.23,193.476,195.064,195.762,197.73,196.951,197.48,198.427,198.758,199.171,199.393,199.077,200.838,200.326,199.984,198.946,200.396,200.467,201.714,202.268,202.322,202.273,201.164,201.342,5.34529,6.13698,1111.92,881.432,0.517,10.4489,21.5552,38.344,90,90,90
GUFXEM_clean-(id_177019),4000000,0.0117021,33.43080375,158.902,173.167,181.945,184.751,193.555,200.199,208.229,215.607,223.187,0.992737,8.61242,42.4535,129.952,180.266,215.09,253.817,268.076,279.674,285.421,291.288,291.975,293.977,301.669,299.381,299.313,302.928,301.838,305.901,304.109,306.343,310.177,306.808,307.353,310.714,310.24,311.56,309.654,309.432,4.72083,6.06791,1573.94,1301.42,0.5582,16.7318,18.1105,16.4721,90,110.618,90
GUGNON_clean-(id_177020),4000000,0.00492496,34.83655383,238.152,246.68,252.583,259.889,265.583,277.295,287.389,298.382,301.878,3.27968,21.3076,67.1232,219.102,269.499,292.96,310.13,312.863,320.302,322.701,328.056,325.915,325.467,328.313,331.553,330.556,335.246,328.352,335.213,332.896,334.913,333.664,332.503,333.671,336.611,336.834,338.198,337.289,337.388,4.33779,5.28957,1608.61,1681.11,0.5938,14.32,8.7789,27.653,90,90.3054,90
GUHMIH_clean-(id_177023),4000000,0.000249015,19.8518366,25.6967,180.094,573.237,790.739,884.075,927.902,948.816,959.962,980.051,0.00309182,0.0342161,0.306502,3.06667,40.433,776.165,979.687,1009.82,1035.9,1045.47,1055.26,1059.3,1062.32,1061.67,1071.49,1069.2,1071.87,1080.8,1081.15,1082.26,1079.33,1087.89,1097.77,1090.38,1089.46,1099.96,1096.9,1098.82,1091.67,6.32995,13.3149,2835.47,5688.77,0.778,28.9058,28.9058,28.9058,90,90,90
GUHNUU_clean-(id_177024),4000000,0.00426208,29.26267464,223.968,260.306,288.728,302.219,309.932,319.368,329.739,338.356,347.294,0.0902027,0.856784,8.91869,115.074,265.739,320.543,351.683,355.479,362.962,369.219,371.755,370.856,375.094,379.973,384,381.143,384.623,386.736,390.563,390.754,385.191,392.505,400.877,399.419,404.612,414.12,411.651,418.025,418.737,5.12827,8.22186,1929.01,2037.11,0.6218,32.985,8.9901,34.432,90,115.591,90
GUHPAC_clean-(id_177025),4000000,0.0122527,32.68496698,222.243,252.279,282.045,296.687,303.238,311.929,319.851,330.486,333.201,0.0929431,0.909388,9.7841,133.686,264.081,314.172,340.394,346.4,352.066,353.47,357.346,361.788,361.278,365.45,365.339,362.216,371.028,378.108,373.835,377.045,376.059,378.985,388.039,384.906,389.914,395.232,388.315,393.665,398.591,5.1093,8.2386,1925.54,1979.14,0.6264,32.84,8.998,34.21,90,115.564,90
GUHPEG_clean-(id_177026),4000000,0.0402753,39.24641516,144.633,149.019,150.175,150.988,151.072,151.319,151.72,151.945,154.189,3.09299,24.3579,77.2013,135.168,149.797,153.402,174.959,181.452,186.779,190.473,192.685,193.158,197.418,199.657,199.756,197.04,201.298,205.514,206.588,207.002,205.693,206.601,206.664,209.205,213.033,213.532,215.679,211.355,214.725,4.53231,5.72092,1067.45,876.424,0.5332,32.14,9.156,26.864,90,112.859,90
GUJREK01_clean-(id_177030),4000000,0.00232369,29.50515074,159.073,168.13,174.795,180.027,183.865,187.244,191.255,193.56,199.247,34.4168,38.0019,51.0581,126.594,181.686,208.491,234.517,235.282,237.145,237.211,237.559,238.262,237.948,237.932,238.369,238.229,239.142,238.285,238.664,238.225,238.437,239.062,238.268,238.495,238.932,239.171,238.533,239.589,239.959,6.10275,6.68707,1068.18,864.057,0.5306,12.3588,15.5011,34.305,90,90,90
GUJREK_clean-(id_177029),4000000,0.00231305,29.54346059,159.684,168.287,173.038,178.049,183.19,188.544,193.608,196.613,197.836,34.462,38.0382,50.9397,124.884,181.796,205.223,232.79,235.429,237.348,236.703,237.995,237.647,238.256,238.111,237.409,238.226,238.105,238.457,238.537,238.389,238.665,238.502,238.268,239.419,240.72,240.034,239.679,239.334,243.396,6.09535,6.69718,1066.45,862.66,0.5296,12.3588,15.5011,34.305,90,90,90
GUKFEY_clean-(id_177035),4000000,0.0123425,36.77687416,261.264,268.098,280.054,295.407,304.609,311.591,321.134,322.543,324.364,3.65223,37.0159,204.448,293.147,330.732,344.548,348.438,352.201,352.03,349.998,350.662,359.161,361.078,363.355,367.034,366.674,370.88,372.297,373.73,374.629,371.566,373.9,380.025,382.382,386.009,383.756,385.153,383.411,381.089,4.31032,5.44718,1818.67,1908.33,0.6068,16.8687,16.8687,28.5613,90,90,90
GUKYUI_clean-(id_177037),4000000,0.00477099,37.33643083,105.535,119.028,129.605,136.41,139.271,140.995,142.475,143.14,143.547,21.8566,55.9979,90.9235,117.003,139.98,143.33,144.036,144.147,144.141,144.141,144.108,144.141,144.141,144.138,144.137,144.141,144.141,144.143,144.141,144.157,144.244,144.141,144.185,144.141,144.141,144.141,144.115,144.141,144.141,4.51007,4.85912,641.806,532.182,0.4608,11.8051,14.1508,7.6915,90,91.038,90
GUKZAO_clean-(id_177038),4000000,0.00912912,32.42552808,174.825,206.491,223.969,227.634,237.131,257.934,275.889,284.171,289.277,0.06541,0.609934,6.37181,62.0449,216.912,284.749,293.854,294.551,294.923,295.259,295.004,295.46,295.31,295.368,295.095,295.481,296.46,295.254,295.777,295.198,295.808,296.197,297.19,297.365,299.32,297.961,294.856,296.222,298.98,4.97271,6.06489,1992.38,1607.25,0.6032,10.15,11.0784,13.878,107.373,92.242,115.042
GULBAR_clean-(id_177039),4000000,0.0033581,41.47493158,90.1925,98.3424,109.005,114.161,125.666,130.733,134.157,136.069,138.314,20.2827,73.1265,86.4436,111.64,142.545,149.319,155.601,154.245,158.163,160.657,161.623,162.017,162.783,162.578,162.065,162.788,162.339,162.567,162.49,164.105,164.64,164.202,164.21,164.114,164.21,163.696,163.997,164.21,164.21,3.75995,4.47722,840.737,581.002,0.4724,17.16,16.787,10.072,90,120.77,90
GULCAS_clean-(id_177040),4000000,0.00202523,37.70774743,117.899,125.633,127.224,127.728,127.937,127.97,127.97,127.97,127.97,0.273792,2.88354,42.8742,118.485,127.309,129.875,137.441,138.223,140.078,142.611,143.98,144.381,144.338,143.514,143.729,148.594,146.673,145.324,146.682,146.103,146.22,148.276,147.321,149.215,148.789,148.087,149.554,148.731,148.419,3.5712,4.32787,854.103,465.181,0.4892,12.877,12.17,12.159,90,93.99,90
GULWIU_clean-(id_177045),4000000,0.000787329,25.91605382,65.6189,99.5523,147.626,232.404,361.45,409.182,435.382,455.486,466.023,0.019898,0.191569,1.90313,16.571,74.1673,176.393,461.181,488.644,510.93,524.083,529.938,532.92,535.955,537.54,542.294,544.259,545.848,546.118,550.167,550.674,550.975,551.645,555.299,556.803,557.716,561.527,559.653,559.053,560.495,6.30446,11.0594,2242.53,2440.24,0.738,20.8616,35.5933,22.2038,90,90,90
GULWOA_clean-(id_177046),4000000,0.000278771,22.06818928,33.8186,94.8182,158.504,218.842,238.686,249.369,252.195,259.429,267.791,0.00407655,0.042048,0.398128,3.98384,46.297,231.89,285.285,291.82,299.197,303.447,304.092,304.779,304.904,311.571,310.749,310.655,309.924,311.626,314.172,312.845,312.75,314.892,312.838,319.683,319.779,319.579,321.684,321.136,319.753,7.16835,7.6136,1846.33,1446.03,0.6334,12.53,16.1304,20.8928,67.3971,72.5506,67.1452
GUMDEZ_clean-(id_177048),4000000,1.31934,48.38577149,123.136,132.851,142.23,151.915,156.067,161.666,165.735,168.994,177.157,53.2777,98.0846,114.354,127.71,157.232,186.311,201.365,208.991,211.35,210.738,212.154,209.94,212.33,212.939,212.33,212.734,212.735,212.932,212.357,212.017,213.003,212.973,212.805,213.003,212.839,212.976,212.899,213.003,213.003,4.82624,5.27869,1171.24,865.416,0.5066,11.27,9.842,13.99,90,93.25,90
GUNFAW01_neutral-(id_177049),4000000,2.38E-05,9.631730251,0.0297047,0.117057,0.550293,2.31244,10.5814,89.4301,662.017,724.443,756.433,0,0.000125868,0.000881073,0.0119574,0.118064,1.18102,12.7628,29.4248,759.107,783.353,798.271,804.403,805.679,814.432,819.336,822.855,821.98,825.736,831.687,832.738,836.002,837.983,837.669,844.189,849.171,852.951,850.802,856.356,852.283,7.33598,9.61074,2371.82,3577.46,0.7958,15.4901,15.4901,15.4901,90,90,90
GUPBEZ02_clean-(id_177051),4000000,1.57E-05,10.8162243,0.187816,0.749284,3.65161,16.7126,161.564,272.725,386.12,497.694,522.621,4.50E-05,0.000630256,0.0051771,0.0485747,0.489124,5.16738,172.865,278.256,343.132,441.406,470.029,501.445,557.499,572.088,579.872,584.289,587.271,595.281,595.894,599.427,600.784,606.986,606.124,610.605,618.673,618.581,624.776,622.133,626.826,10.8478,23.8709,1630.75,1789.58,0.8024,44.0612,44.0612,44.0612,60,60,60
GUPBOJ03_clean-(id_177053),4000000,0.000349223,22.48034454,89.0746,120.603,183.666,263.831,341.063,404.569,504.438,527.629,545.73,0.254864,2.5715,17.9805,63.656,109.431,258.584,445.639,495.744,563.182,597.136,607.324,614.645,619.03,624.882,623.971,625.829,626.996,636.638,629.712,634.52,632.086,635.7,642.44,640.57,642.995,644.043,648.136,648.599,649.714,8.00163,20.7985,1676.14,2078.13,0.7324,30.5539,30.5539,30.5539,90,90,90
GUPCEA_clean-(id_177055),4000000,0.0209724,40.57623313,214.181,233.114,241.39,244.037,254.821,283.852,323.346,339.577,348.582,14.0966,69.5835,80.8776,197.585,247.945,259.251,290.478,330.776,364.465,371.166,377.62,381.546,381.116,385.8,386.353,385.975,386.325,387.115,389.772,391.911,391.663,392.152,392.42,394.59,397.197,400.307,399.746,399.772,398.263,7.86931,20.2573,1329.67,1260.93,0.6494,30.8871,30.8871,30.8871,90,90,90
GUQWOG_clean-(id_177062),4000000,0.00411618,30.36544309,260.628,287.017,308.96,321.376,326.434,339.044,345.729,349.883,351.445,0.996846,8.86908,50.2706,180.797,324.416,362.56,380.992,385.073,389.526,390.085,390.99,394.856,391.945,394.902,396.168,393.613,396.576,396.22,395.816,398.884,399.223,399.89,402.3,401.584,403.557,403.228,402.4,401.772,404.153,4.64507,7.33297,1896.24,1979.44,0.6126,29.479,16.6876,15.7664,90,113.53,90
GURPIT_clean-(id_177063),4000000,3.39E-05,11.36443941,0.0541936,0.207405,0.972066,4.25293,20.087,518.364,582.384,616.133,646.14,0,0.000316552,0.00215255,0.0189931,0.187652,1.84119,21.0621,55.7439,634.32,663.912,681.895,697.344,706.018,709.099,720.558,728.494,727.008,737.28,742.677,746.024,749.825,752.233,758.612,766.733,770.046,772.531,776.545,776.527,772.39,7.72525,9.17432,2365.23,3332.74,0.7732,21.918,14.033,22.467,90,92.639,90
GURPUF_clean-(id_177065),4000000,3.23E-05,11.86425933,0.0824432,0.313033,1.49883,6.33919,27.7639,511.175,614.82,675.381,700.764,0.000125868,0.000125868,0.00226562,0.0222156,0.231659,2.37525,25.6777,62.6876,689.722,712.719,721.693,727.385,734.303,736.717,739.568,741.25,742.538,745.361,748.088,748.75,752.127,752.116,753.915,756.987,760.912,767.479,774.232,764.593,763.362,8.41122,9.46604,2357.29,3384.04,0.789,16.274,20.465,21.243,90,90,90
GURTIX_charged-(id_177066),4000000,0.0188429,33.42341562,225.412,229.85,234.503,244.116,251.776,261.405,264.128,275.017,277.789,0.326784,3.17325,34.5471,215.563,259.033,282.29,306.724,310.866,316.168,320.729,334.913,339.982,339.22,345.236,340.81,344.71,345.139,346.831,346.356,345.539,346.734,347.716,346.769,345.833,351.586,350.88,349.839,350.153,349.256,5.78982,6.67771,1833.38,1471.39,0.6046,13.502,15.465,32.416,90,90,90
GUSMAJ_clean-(id_177071),4000000,0.0375866,46.98547839,81.9058,85.2802,86.3456,86.3979,86.3778,86.3981,86.3981,86.3981,86.3981,19.0955,49.1862,75.9611,85.1125,86.2973,86.3786,86.397,86.3981,86.397,86.3981,86.3971,86.3981,86.3981,86.3981,86.3981,86.3981,86.3981,86.3981,86.3981,86.3983,86.3981,86.3981,86.3981,86.3981,86.3981,86.3981,86.3981,86.3981,86.3981,3.80751,4.67375,575.521,435.074,0.4708,23.833,23.833,23.833,109.471,109.471,109.471
